1982	9	27.077	999.132	-0.892	4.424	394.899687255669
1982	10	26.909	998.293	0.143	2.475	108.336081694402
1982	11	26.912	997.614	0.96	-0.283	38.6966426858513
1982	12	26.464	997.708	2.437	-1.623	1.3357034795764
1983	1	25.791	999.206	1.128	-3.534	3.80247678018576
1983	2	25.803	999.633	0.868	-3.566	4.35283018867924
1983	3	26.375	999.124	0.074	-2.682	4.76818885448916
1983	4	27.279	997.629	0.992	-1.891	27.94008
1983	5	27.817	997.611	-0.455	0.504	134.494387351779
1983	6	28.267	997.671	-0.631	2.648	225.8904
1983	7	27.859	997.757	-0.204	3.861	154.096439628483
1983	8	27.691	998.296	-0.644	4.185	299.556733746131
1983	9	27.662	997.745	-0.426	2.703	224.18592
1983	10	27.526	997.136	-0.557	0.861	229.300773993808
1983	11	26.86	997.736	1.514	0.661	26.74104
1983	12	25.833	997.5	1.494	-2.21	0.585759493670886
1984	1	25.448	996.555	0.92	-2.842	1.19319213313162
1984	2	25.383	995.927	0.162	-3.446	16.7351941747573
1984	3	26.215	997.314	0.636	-2.33	40.2835098335855
1984	4	27.339	996.721	-0.189	-0.46	102.860828772479
1984	5	28.053	996.694	-0.617	1.262	157.081770045386
1984	6	27.789	996.97	-0.405	3.172	154.722126661455
1984	7	27.448	996.958	-0.608	2.985	152.949394856279
1984	8	27.492	997.015	-0.695	4.465	270.065824782952
1984	9	27.117	997.551	-0.687	1.158	214.109929632526
1984	10	27.033	997.799	0.797	1.828	142.633204633205
1984	11	26.71	997.154	0.816	-0.706	26.5897763578275
1984	12	26.171	995.664	0.938	-2.368	0.000926640926640927
1985	1	25.35	997.526	1.377	-2.902	17.4578668683812
1985	2	26.144	994.68	0.489	-2.74	32.978313253012
1985	3	26.6	996.821	-0.268	-3.042	21.9882753403933
1985	4	27.193	995.621	0.726	0.344	114.7456606724
1985	5	27.791	995.802	-0.944	1.077	190.691301059002
1985	6	28.034	997.252	-0.985	4.307	155.158874120407
1985	7	27.218	997.993	-0.189	3.881	170.360968229955
1985	8	27.456	997.484	-1.168	4.381	205.669515885023
1985	9	27.057	997.531	-0.858	2.708	262.154261141517
1985	10	27.01	997.641	0.242	1.329	143.395915279879
1985	11	27.013	996.95	1.997	-1.062	28.0941594317285
1985	12	26.258	996.99	1.836	-1.214	0.00927357032457496
1986	1	25.488	996.153	1.61	-2.935	0
1986	2	25.395	997.735	0.488	-2.982	0.591701592623638
1986	3	25.946	996.855	0.245	-1.958	18.50741301059
1986	4	27.118	996.944	0.288	-0.977	88.2114933541831
1986	5	27.959	997.342	-0.41	3.452	199.463691376702
1986	6	28.116	996.498	-1.19	2.619	121.42799061767
1986	7	27.75	997.951	-0.409	3.673	167.151059001513
1986	8	27.658	996.882	-0.37	6.286	234.12776096823
1986	9	27.489	998.086	-0.098	3.149	170.789201877935
1986	10	27.25	998.301	0.32	0.923	146.573373676248
1986	11	27.018	997.398	0.799	0.053	8.52103205629397
1986	12	25.934	998.356	1.303	-2.79	2.42723146747353
1987	1	25.393	998.063	1.811	-4.543	0
1987	2	24.966	999.063	0.973	-4.564	10.8450125733445
1987	3	26.189	998.788	0.335	-2.494	23.4651285930408
1987	4	27.318	998.302	0.167	-0.738	53.7295543393276
1987	5	28.299	998.164	-0.339	1.396	101.763540090772
1987	6	28.382	997.815	-1.166	3.972	195.153166536357
1987	7	27.936	998.783	-0.437	4.958	143.711573373676
1987	8	27.792	998.456	-0.012	4.729	182.65915279879
1987	9	27.729	998.586	-0.294	4.428	346.490148553558
1987	10	27.869	998.065	-0.031	1.322	98.2538577912256
1987	11	27.621	997.115	0.862	0.451	60.986082877248
1987	12	26.65	997.581	2.427	-2.013	1.40491679273828
1988	1	26.739	996.9	1.28	-2.639	0.493116490166415
1988	2	26.507	997.204	-0.181	-2.918	21.0575242718447
1988	3	27.042	996.032	-0.322	-2.845	20.2502269288956
1988	4	27.654	997.148	0.987	-0.514	89.1961688819391
1988	5	28.531	996.799	-0.759	1.432	187.480484114978
1988	6	28.132	997.661	-0.627	3.659	225.018764659891
1988	7	27.934	997.537	-0.899	3.798	144.658547655068
1988	8	27.942	997.659	-1.371	2.512	125.206510219531
1988	9	27.985	996.599	-0.995	2.19	173.188193901486
1988	10	27.569	996.226	-0.402	1.524	179.257942511347
1988	11	26.786	996.197	1.626	-0.946	1.03932759968726
1988	12	25.413	996.942	1.315	-1.926	0.000226928895612708
1989	1	25.982	995.532	0.156	-2.861	3.05151285930409
1989	2	25.512	996.892	-0.076	-2.369	0.983738474434199
1989	3	26.035	996.404	0.408	-2.116	52.7845688350984
1989	4	27.262	996.144	-0.652	-1.21	48.512744331509
1989	5	28.014	996.279	-0.268	1.503	200.095688350984
1989	6	27.679	997.757	-0.816	2.784	133.982251759187
1989	7	27.733	997.23	-1.055	3.173	191.892889561271
1989	8	27.437	997.235	-1.358	4.226	231.564599092285
1989	9	27.398	997.51	-0.875	2.957	157.303909304144
1989	10	27.231	997.242	0.338	1.752	118.716036308623
1989	11	26.665	997.229	0.511	-0.798	7.54691164972635
1989	12	25.569	997.764	1.353	-2.781	0
1990	1	25.564	997.019	0.701	-3.917	9.6161119515885
1990	2	25.819	998.851	-0.177	-3.483	33.041743503772
1990	3	25.928	998.431	-0.183	-3.374	81.1434190620272
1990	4	27.298	996.747	0.131	-0.883	49.3104769351056
1990	5	27.962	996.184	0.381	1.455	183.963993948563
1990	6	28.007	997.083	-0.255	4.017	174.045269741986
1990	7	27.478	997.63	-0.213	4.609	212.854084720121
1990	8	27.621	997.681	-0.519	5.448	204.107791225416
1990	9	27.252	997.981	-0.745	4.154	251.612275215012
1990	10	27.205	997.575	-0.144	1.5	169.284190620273
1990	11	26.927	997.175	1.038	0.185	32.6136825645035
1990	12	26.038	997.33	1.933	-3.346	0
